epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
159,15692.4,1.26457,0.89635,1.31949,0.60969,0.69426,0.64971,0.35861,2.18778,1.16158,2.20588,0.000363239,0.000363239,0.000363239
160,15791.4,1.25231,0.87997,1.30949,0.72856,0.65801,0.65658,0.38006,2.13675,1.08657,2.15735,0.000354988,0.000354988,0.000354988
161,15890.2,1.24605,0.89189,1.30204,0.69436,0.68004,0.64633,0.35818,2.1471,1.13006,2.18665,0.000346736,0.000346736,0.000346736
162,15988.8,1.27845,0.93252,1.33356,0.64275,0.6964,0.65485,0.35645,2.15081,1.13684,2.20121,0.000338484,0.000338484,0.000338484
163,16087.6,1.25797,0.88354,1.30413,0.62052,0.76165,0.67154,0.36885,2.08511,1.13163,2.11795,0.000330233,0.000330233,0.000330233
164,16186.2,1.2462,0.87512,1.2969,0.69416,0.6577,0.67198,0.37365,2.13109,1.09536,2.14461,0.000321981,0.000321981,0.000321981
165,16285,1.24895,0.8742,1.30026,0.72494,0.65835,0.67388,0.36558,2.16018,1.09594,2.1661,0.000313729,0.000313729,0.000313729
166,16383.7,1.27287,0.90487,1.31559,0.65227,0.70577,0.6653,0.35596,2.10977,1.0891,2.12616,0.000305478,0.000305478,0.000305478
167,16482.3,1.26893,0.88777,1.31725,0.67711,0.73515,0.69391,0.38338,2.11142,1.12885,2.11244,0.000297226,0.000297226,0.000297226
168,16580.9,1.28049,0.93153,1.32727,0.6564,0.71297,0.66667,0.35697,2.15501,1.15118,2.20438,0.000288974,0.000288974,0.000288974
169,16679.7,1.25671,0.88369,1.298,0.69887,0.74284,0.67891,0.37081,2.1767,1.13246,2.21152,0.000280723,0.000280723,0.000280723
170,16778.4,1.27032,0.88385,1.31119,0.67289,0.72896,0.67841,0.36062,2.13579,1.11861,2.15784,0.000272471,0.000272471,0.000272471
171,16877.1,1.24647,0.87031,1.31719,0.72223,0.73874,0.69451,0.37175,2.12573,1.10199,2.13168,0.00026422,0.00026422,0.00026422
172,16975.7,1.21482,0.83486,1.28126,0.69903,0.70305,0.68197,0.35582,2.19844,1.14271,2.24481,0.000255968,0.000255968,0.000255968
173,17073.7,1.25872,0.87988,1.31612,0.68505,0.7288,0.69313,0.3745,2.17395,1.13205,2.21922,0.000247716,0.000247716,0.000247716
174,17171.8,1.23087,0.85534,1.2901,0.68426,0.70548,0.68745,0.36537,2.17608,1.17009,2.22701,0.000239465,0.000239465,0.000239465
175,17269.7,1.2632,0.88905,1.29855,0.67493,0.74617,0.68769,0.35848,2.17024,1.14821,2.21206,0.000231213,0.000231213,0.000231213
176,17367.6,1.22215,0.86579,1.29367,0.71718,0.74402,0.68322,0.37159,2.15096,1.13101,2.1776,0.000222961,0.000222961,0.000222961
177,17465.6,1.22163,0.84901,1.28166,0.71557,0.73546,0.65862,0.35746,2.16606,1.11585,2.20403,0.00021471,0.00021471,0.00021471
