epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
120,12549.4,1.29459,0.90444,1.33028,0.65794,0.7153,0.68436,0.37561,2.01265,1.08528,2.05034,0.00101237,0.00101237,0.00101237
121,12653.7,1.28603,0.88965,1.32533,0.68652,0.65794,0.67649,0.38784,2.05938,1.10072,2.1025,0.00100687,0.00100687,0.00100687
122,12757.8,1.3072,0.91757,1.33296,0.68088,0.74066,0.68463,0.38949,2.07399,1.06429,2.11091,0.00100137,0.00100137,0.00100137
123,12862,1.28932,0.91591,1.32904,0.6897,0.73074,0.69502,0.38457,1.92513,1.0464,1.95757,0.000995866,0.000995866,0.000995866
124,12966,1.29408,0.90432,1.32225,0.65485,0.70284,0.66793,0.37542,2.05315,1.06451,2.05412,0.000990365,0.000990365,0.000990365
125,13070.3,1.2872,0.8895,1.31637,0.68614,0.72876,0.69573,0.37323,2.04683,1.05113,2.05909,0.000984864,0.000984864,0.000984864
126,13174.5,1.30113,0.89816,1.32613,0.66769,0.61904,0.65371,0.36452,2.07375,1.06995,2.09267,0.000979362,0.000979362,0.000979362
127,13278.6,1.30263,0.90045,1.32334,0.67484,0.65802,0.66026,0.37682,2.03479,1.0378,2.04743,0.000973861,0.000973861,0.000973861
128,13383,1.29855,0.89787,1.33057,0.68981,0.63356,0.66237,0.36355,2.05723,1.05047,2.07656,0.00096836,0.00096836,0.00096836
129,13487.2,1.30848,0.89785,1.33221,0.68076,0.70284,0.66393,0.34109,2.12972,1.06201,2.18939,0.000962859,0.000962859,0.000962859
130,13591.4,1.28155,0.89543,1.31722,0.67124,0.68976,0.68836,0.36811,2.0649,1.03693,2.09885,0.000957358,0.000957358,0.000957358
131,13695.6,1.29092,0.90846,1.32949,0.69752,0.67239,0.69076,0.39436,1.98926,1.00214,2.00191,0.000951857,0.000951857,0.000951857
132,13799.7,1.29958,0.90846,1.33099,0.6604,0.74596,0.7062,0.36919,2.01764,1.06107,2.04116,0.000946356,0.000946356,0.000946356
133,13903.9,1.27376,0.88215,1.31076,0.66146,0.75287,0.67436,0.36659,2.03744,1.0631,2.09777,0.000940855,0.000940855,0.000940855
134,14008.1,1.29084,0.88437,1.31337,0.66488,0.72001,0.70295,0.40666,1.93824,1.04303,1.97322,0.000935354,0.000935354,0.000935354
135,14112.4,1.29237,0.89724,1.32797,0.64924,0.73588,0.6798,0.38195,1.98789,1.04429,2.04491,0.000929853,0.000929853,0.000929853
136,14216.5,1.28995,0.88183,1.31338,0.6833,0.70453,0.66405,0.3751,2.06284,1.07449,2.13586,0.000924352,0.000924352,0.000924352
137,14320.6,1.2682,0.86336,1.31011,0.71386,0.75931,0.71443,0.40685,1.99569,0.98072,2.02977,0.00091885,0.00091885,0.00091885
138,14424.8,1.28527,0.89006,1.31446,0.72167,0.71972,0.72058,0.40467,1.98197,1.00274,1.99082,0.000913349,0.000913349,0.000913349
139,14528.8,1.27376,0.89236,1.30964,0.68829,0.74607,0.68601,0.37761,2.04381,1.05211,2.07372,0.000907848,0.000907848,0.000907848
140,14633.1,1.27323,0.89218,1.32979,0.67184,0.72323,0.6833,0.39225,2.03937,1.05724,2.0539,0.000902347,0.000902347,0.000902347
141,14737.3,1.27051,0.86225,1.30584,0.68717,0.67259,0.67091,0.37667,2.06344,1.03128,2.10093,0.000896846,0.000896846,0.000896846
142,14841.3,1.2761,0.87788,1.32001,0.67777,0.64878,0.6527,0.36022,2.09711,1.01757,2.18167,0.000891345,0.000891345,0.000891345
143,14945.5,1.25829,0.85746,1.29476,0.66477,0.6962,0.6883,0.39034,1.98836,1.02885,2.03983,0.000885844,0.000885844,0.000885844
144,15049.8,1.25591,0.85725,1.29818,0.70335,0.70352,0.67635,0.38863,2.06043,1.03852,2.10815,0.000880343,0.000880343,0.000880343
145,15154,1.2699,0.87226,1.30146,0.69321,0.66616,0.65995,0.35811,2.15555,1.08661,2.2024,0.000874842,0.000874842,0.000874842
146,15258.3,1.24395,0.84482,1.28868,0.70482,0.75475,0.68538,0.39115,2.10367,1.04027,2.14496,0.00086934,0.00086934,0.00086934
147,15362.5,1.24555,0.8301,1.28395,0.69374,0.70713,0.6882,0.40047,2.0687,1.01401,2.15173,0.000863839,0.000863839,0.000863839
148,15466.7,1.25485,0.85146,1.28842,0.7021,0.70928,0.68623,0.39468,2.01217,1.0411,2.05519,0.000858338,0.000858338,0.000858338
149,15570.8,1.25078,0.85702,1.28815,0.73976,0.69426,0.6833,0.36707,2.08916,0.98764,2.14228,0.000852837,0.000852837,0.000852837
150,15674.8,1.25873,0.8618,1.29845,0.70094,0.69834,0.69989,0.38513,2.03274,1.02191,2.09079,0.000847336,0.000847336,0.000847336
151,15779.1,1.26254,0.86376,1.30767,0.69642,0.69426,0.6741,0.39472,2.11209,1.02384,2.1881,0.000841835,0.000841835,0.000841835
