epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
152,27190.1,1.23341,0.81713,1.14051,0.81958,0.70629,0.71885,0.42752,2.02499,0.93549,1.35606,0.000836334,0.000836334,0.000836334
153,27368.4,1.25442,0.83266,1.14956,0.76794,0.68567,0.67563,0.40839,2.1426,1.01463,1.44277,0.000830833,0.000830833,0.000830833
154,27546.3,1.25438,0.82241,1.1464,0.76618,0.73014,0.711,0.4307,2.08254,0.99617,1.39158,0.000825332,0.000825332,0.000825332
155,27724.4,1.24009,0.84015,1.15174,0.73592,0.70803,0.70401,0.43804,2.05403,0.9609,1.38792,0.000819831,0.000819831,0.000819831
156,27902.8,1.25061,0.82362,1.14438,0.74178,0.75261,0.70182,0.42111,2.13438,0.99878,1.43546,0.000814329,0.000814329,0.000814329
157,28073.4,1.22985,0.82538,1.14273,0.72391,0.72236,0.70315,0.41792,2.07521,0.97442,1.38652,0.000808828,0.000808828,0.000808828
158,28244.5,1.2389,0.80495,1.14555,0.73713,0.75318,0.70661,0.41471,2.12943,1.0059,1.40635,0.000803327,0.000803327,0.000803327
159,28416.3,1.24686,0.81081,1.15059,0.72764,0.76534,0.71304,0.4219,2.11542,0.99647,1.4055,0.000797826,0.000797826,0.000797826
160,28587.2,1.23356,0.8172,1.14275,0.70754,0.775,0.7156,0.43035,2.02322,0.93427,1.35401,0.000792325,0.000792325,0.000792325
161,28758.4,1.23302,0.80143,1.13157,0.73357,0.76763,0.71101,0.42789,2.02787,0.95438,1.36557,0.000786824,0.000786824,0.000786824
162,28935.3,1.2331,0.80943,1.14556,0.7406,0.7288,0.69338,0.40664,2.14524,0.99378,1.45349,0.000781323,0.000781323,0.000781323
163,29113.9,1.24436,0.80061,1.13182,0.7508,0.69437,0.68399,0.40669,2.18346,1.02023,1.46148,0.000775822,0.000775822,0.000775822
164,29290.6,1.22464,0.78917,1.13409,0.75923,0.7371,0.69505,0.41248,2.09405,0.95319,1.40913,0.000770321,0.000770321,0.000770321
165,29467.9,1.21079,0.79786,1.12994,0.75309,0.7569,0.71025,0.42792,2.06029,0.94645,1.37916,0.00076482,0.00076482,0.00076482
166,29646.1,1.23433,0.79818,1.13912,0.71539,0.77441,0.70353,0.4263,2.11135,0.97436,1.40939,0.000759318,0.000759318,0.000759318
167,29825.9,1.22361,0.78657,1.13413,0.80805,0.72877,0.72221,0.4398,2.08214,0.96261,1.38606,0.000753817,0.000753817,0.000753817
168,30005,1.2183,0.79248,1.1246,0.80149,0.68994,0.71517,0.44606,2.05575,0.97644,1.37859,0.000748316,0.000748316,0.000748316
169,30184.9,1.22723,0.79112,1.12569,0.73133,0.7671,0.71389,0.43559,2.07249,0.96434,1.4019,0.000742815,0.000742815,0.000742815
170,30364.3,1.24386,0.80241,1.13737,0.75193,0.7606,0.70245,0.43183,2.1264,0.97936,1.43565,0.000737314,0.000737314,0.000737314
171,30544.2,1.20767,0.78872,1.12844,0.73721,0.73738,0.69775,0.422,2.11497,0.98994,1.41988,0.000731813,0.000731813,0.000731813
172,30723.3,1.19201,0.76185,1.11405,0.78425,0.68547,0.69115,0.3998,2.1111,0.99567,1.41601,0.000726312,0.000726312,0.000726312
173,30902.9,1.20279,0.78588,1.11154,0.79419,0.69824,0.69181,0.40976,2.12407,0.99514,1.43034,0.000720811,0.000720811,0.000720811
174,31082.7,1.2338,0.79417,1.1332,0.80676,0.73309,0.70718,0.42168,2.10133,0.98741,1.41475,0.00071531,0.00071531,0.00071531
175,31262,1.19992,0.78824,1.11888,0.78126,0.7245,0.69382,0.41186,2.11592,0.99675,1.43172,0.000709809,0.000709809,0.000709809
176,31441.6,1.20062,0.78626,1.12006,0.81832,0.7196,0.71007,0.43625,2.04206,0.96269,1.38721,0.000704307,0.000704307,0.000704307
177,31621,1.21056,0.78385,1.12486,0.76834,0.70069,0.69832,0.41378,2.08343,0.97459,1.41946,0.000698806,0.000698806,0.000698806
178,31800.4,1.20263,0.77975,1.11367,0.78632,0.70032,0.69896,0.43144,2.03987,0.96729,1.372,0.000693305,0.000693305,0.000693305
